0,1885
1,1885
2,2305
3,2375
4,2305
5,2863
6,1886
7,3282
8,3352
9,3352
10,3352
11,4749
12,4819
13,5099
14,4819
15,6216
16,3841
17,5238
18,6076
19,5797
20,5797
21,7752
22,7194
23,7194
24,7543
25,8101
26,7613
27,7613
28,7054
29,8172
30,8451
31,7543
32,9079
33,4260
34,7054
35,10057
36,8172
37,8102
38,9639
39,20464
40,16692
41,13270
42,11873
43,8661
44,8451
45,11104
46,11524
47,10476
48,11803
49,10895
50,12013
51,11454
52,10337
53,12502
54,13549
55,12292
56,15016
57,9149
58,18229
59,18997
60,15365
61,13270
62,15016
63,14108
64,15854
65,14667
66,17041
67,21511
68,19485
69,16343
70,22489
71,20464
72,20953
73,19625
74,20533
75,23327
76,23327
77,9918
78,24166
79,25213
80,18228
81,30940
82,29334
83,41067
84,30311
85,23956
86,15225
87,23746
88,20394
89,17391
90,26121
91,23816
92,22001
93,20044
94,26191
95,24375
96,21022
97,23816
98,25632
99,25911
100,25282
101,23397
102,28565
103,24375
104,23257
105,21512
106,37086
107,25562
108,27588
109,24165
110,30032
111,36667
112,28146
113,27518
114,24864
115,29054
116,18997
117,19137
118,19067
119,20603
120,18788
121,18019
122,18997
123,17321
124,35340
125,17251
126,17390
127,20044
128,19207
129,30521
130,39600
131,40508
132,20394
133,36876
134,20533
135,22489
136,23397
137,21302
138,31010
139,20604
140,41905
141,35270
142,21790
143,21511
144,23956
145,24374
146,22908
147,32197
148,42463
149,36667
150,31009
151,31848
152,29543
153,38972
154,40648
155,44419
156,71517
157,40648
158,62928
159,123270
160,60064
161,62439
162,60063
163,63835
164,57689
165,63346
166,52870
167,68026
168,67677
169,57131
170,66280
171,70471
172,66769
173,67886
174,61041
175,58108
176,67816
177,64254
178,74731
179,71867
180,83321
181,100921
182,94496
183,93658
184,83530
185,89886
186,92470
187,81645
188,69981
189,75779
190,66839
191,68235
192,70331
193,74871
194,77245
195,75359
196,89747
197,72914
198,77036
199,75778
200,78223
201,81505
202,82553
203,171531
204,95822
205,107905
206,95404
207,90655
208,89677
209,93727
210,86255
211,85696
212,69004
213,66769
214,73962
215,67676
216,85556
217,81645
218,75150
219,82134
220,82413
221,75220
222,78782
223,77733
224,91563
225,72146
226,84927
227,66280
228,69912
229,71448
230,77664
231,89188
232,76896
233,79899
234,84788
235,73474
236,87721
237,86953
238,90655
239,91003
240,93937
241,119918
242,107137
243,86744
244,95823
245,73893
246,97150
247,86464
248,85487
249,79270
250,91074
251,124946
252,110280
253,75429
254,82413
255,97080
256,93518
257,94077
258,100573
259,105041
260,142058
261,124388
262,113003
263,74940
264,73683
265,90165
266,105950
267,75499
268,89677
269,83810
270,97638
271,102528
272,90584
273,94775
274,97849
275,150718
276,88489
277,103017
278,104344
279,91143
280,121804
281,98687
282,108744
283,121105
284,104273
285,109721
286,86185
287,100642
288,114191
289,103366
290,106230
291,103785
292,94286
293,83810
294,92052
295,99525
296,96870
297,91772
298,101969
299,99664
300,111747
301,93867
302,131233
303,120128
304,113144
305,101410
306,93518
307,113842
308,99245
309,124039
310,113702
311,98687
312,108674
313,100642
314,139334
315,104343
316,137100
317,91423
318,115937
319,118451
320,135074
321,119569
322,111607
323,108744
324,141150
325,117753
326,133468
327,162103
328,108464
329,124249
330,120198
331,79620
332,50496
333,62508
334,62508
335,61530
336,76686
337,68655
338,68864
339,58178
340,69003
341,75219
342,65372
343,71378
344,73124
345,88210
346,57689
347,59645
348,67677
349,66071
350,60064
351,62439
352,55105
353,57340
354,65372
355,98127
356,92051
357,92959
358,123760
359,85416
360,62578
361,62509
362,101689
363,65302
364,66280
365,65372
366,64883
367,70260
368,73054
369,72356
370,63975
371,99245
372,62019
373,66140
374,69423
375,97150
376,88280
377,103086
378,91003
379,75848
380,101061
381,83949
382,94985
383,84857
384,97849
385,102038
386,85486
387,81435
388,84858
389,96381
390,112445
391,181169
392,112654
393,164617
394,132420
395,127880
396,95474
397,84857
398,93378
399,131652
400,118731
401,126483
402,145131
403,170763
404,145270
405,115867
406,126903
407,152883
408,204706
409,133957
410,181449
411,131721
412,99664
413,121594
414,112026
415,117055
416,97289
417,79549
418,77315
419,77803
420,115309
421,114820
422,106369
423,114820
424,91772
425,105391
426,131442
427,95753
428,93657
429,110630
430,93518
431,79549
432,91772
433,182217
434,156306
435,119569
436,147017
437,99734
438,137030
439,108883
440,100642
441,104832
442,104972
443,169367
444,112934
445,86255
446,85835
447,76267
448,92052
449,96382
450,76547
451,126832
452,97499
453,123480
454,117823
455,107416
456,99594
457,98267
458,110769
459,108464
460,113353
461,196046
462,198420
463,187385
464,185080
465,192973
466,201913
467,133398
468,106299
469,112724
470,158331
471,127601
472,129277
473,136820
474,121385
475,281113
476,308979
477,273850
478,303322
479,282370
480,271614
481,241094
482,252757
483,254782
484,225868
485,152255
486,192763
487,193671
488,173766
489,180331
490,162242
491,178166
492,193741
493,264491
494,200865
495,174534
496,149042
497,216020
498,184871
499,209455
500,216230
501,179983
502,234109
503,187944
504,219513
505,208966
506,248706
507,159798
508,216230
509,156515
510,138915
511,185570
512,92959
513,109721
514,98965
515,135842
516,123969
517,109582
518,120616
519,129626
520,124528
521,120756
522,109930
523,168109
524,108394
525,125924
526,131023
527,178586
528,164128
529,96871
530,111607
531,100292
532,106998
533,148623
534,146877
535,126414
536,107347
537,98197
538,146458
539,154908
540,122014
541,148833
542,136680
543,91422
544,99595
545,106369
546,143805
547,102667
548,164058
549,412765
550,418212
551,407596
552,447475
553,384548
554,406200
555,340478
556,371069
557,441050
558,386504
559,419400
560,339710
561,467451
562,291868
563,423939
564,310097
565,325672
566,365761
567,423939
568,326649
569,399425
570,320084
571,399704
572,405082
573,312193
574,431832
575,354866
576,360592
577,307443
578,342224
579,339990
580,362199
581,307652
582,353399
583,351374
584,314917
585,369603
586,372675
587,419399
588,427710
589,327348
590,327418
591,378472
592,392161
593,360593
594,369183
595,341665
596,300878
597,457323
598,347812
599,298015
600,335729
601,386853
602,259043
603,213087
604,150718
605,144014
606,131722
607,133258
608,177048
609,133118
610,198560
611,113493
612,172509
613,132490
614,154141
615,149811
616,141639
617,170902
618,194021
619,138775
620,130046
621,189969
622,228591
623,163429
624,168598
625,255481
626,140381
627,227544
628,225170
629,165805
630,191786
631,209735
632,198002
633,181449
634,236274
635,252827
636,316313
637,213366
638,181239
639,242142
640,179074
641,194859
642,213296
643,205055
644,156724
645,532403
646,378682
647,350465
648,294802
649,303812
650,283836
651,247938
652,306326
653,293405
654,252477
655,332796
656,410041
657,484073
658,510473
659,370022
660,490708
661,416606
662,399006
663,385526
664,344459
665,362199
666,335240
667,444891
668,374910
669,440143
670,437628
671,372536
672,294592
673,256179
674,190388
675,169645
676,180331
677,183404
678,202890
679,432320
680,277272
681,219582
682,151138
683,155188
684,195696
685,186547
686,174814
687,182147
688,146807
689,193880
690,152115
691,169576
692,145271
693,201284
694,184033
695,200167
696,150229
697,198560
698,164617
699,229710
700,200655
701,190179
702,165106
703,217068
704,141919
705,204916
706,187385
707,228872
708,217068
709,176769
710,233481
711,216439
712,206312
713,333634
714,280414
715,249126
716,238439
717,214414
718,231735
719,263722
720,201912
721,197233
722,233900
723,210852
724,295919
725,225938
726,144083
727,212807
728,308771
729,187176
730,233830
731,230477
732,237741
733,204147
734,210363
735,307164
736,304999
737,288655
738,494061
739,427920
740,428479
741,395932
742,387342
743,376586
744,372326
745,204566
746,171112
747,209945
748,156166
749,161963
750,198839
751,238230
752,331608
753,187385
754,209595
755,196464
756,161824
757,220071
758,214763
759,224052
760,262535
761,194649
762,160915
763,522485
764,305837
765,358986
766,353748
767,378472
768,401450
769,621242
770,884265
771,442447
772,545044
773,385945
774,434765
775,521019
776,493153
777,559781
778,597356
779,425755
780,409901
781,496994
782,320783
783,585273
784,383361
785,425056
786,378961
787,440282
788,415278
789,358218
790,564391
791,446498
792,421704
793,405221
794,365202
795,352980
796,277271
797,314567
798,336287
799,267215
800,252897
801,275735
802,191785
803,337895
804,214414
805,249475
806,224331
807,213017
808,302763
809,351584
810,226287
811,300109
812,324276
813,192623
814,244865
815,224821
816,358987
817,199538
818,222585
819,293405
820,201983
821,242351
822,346345
823,238649
824,210293
825,233341
826,301577
827,537292
828,699535
829,622849
830,486029
831,766512
832,908711
833,948730
834,1.26993e+06
835,830698
836,930920
837,520391
838,439304
839,222865
840,243887
841,360243
842,238440
843,205335
844,216859
845,460327
846,434834
847,580036
848,263443
849,369114
850,323786
851,379939
852,372186
853,465355
854,333495
855,209944
856,303532
857,209176
858,249964
859,215671
860,157493
861,174325
862,249964
863,269939
864,301227
865,224610
866,226147
867,228033
868,301367
869,239627
870,269449
871,176979
872,295151
873,512358
874,398237
875,354377
876,380497
877,436581
878,487355
879,735224
880,578219
881,428758
882,256668
883,288656
884,295640
885,204915
886,222097
887,317919
888,303393
889,206732
890,214344
891,264980
892,226567
893,275316
894,294033
895,216719
896,195138
897,294452
898,284535
899,317081
900,255272
901,388948
902,349418
903,247729
904,293126
905,252268
906,237182
907,217418
908,347113
909,362898
910,217627
911,312611
912,274827
913,349628
914,315754
915,335030
916,358498
917,244446
918,343552
919,666081
920,487495
921,584505
922,612512
923,507819
924,406409
925,661820
926,424568
927,455368
928,456206
929,422752
930,510542
931,422333
932,412275
933,481628
934,394257
935,461723
936,390625
937,381406
938,545743
939,548817
940,510054
941,614746
942,638563
943,578638
944,474505
945,425616
946,586670
947,538549
948,527934
949,433368
950,480231
951,449432
952,454879
953,483304
954,420587
955,619076
956,548047
957,605108
958,457324
959,549235
960,529470
961,473108
962,623826
963,615026
964,694786
965,534359
966,528003
967,618029
968,737598
969,755827
970,889923
971,771681
972,836564
973,957879
974,619636
975,969612
976,721325
977,612582
978,705820
979,978343
980,627737
981,640448
982,576752
983,717344
984,622848
985,779712
986,679001
987,593375
988,569420
989,728309
990,908081
991,880145
992,776500
993,835586
994,806462
995,686265
996,873231
997,514524
998,497413
999,602175
1000,650645
1001,809674
1002,497832
1003,534009
1004,666639
1005,568930
1006,553496
1007,625712
1008,677255
1009,732849
1010,536873
1011,566416
1012,622499
1013,501672
1014,647921
1015,451387
1016,718182
1017,595471
1018,791237
1019,552029
1020,498320
1021,404942
1022,430714
1023,539946
1024,560340
1025,407387
1026,436650
1027,683890
1028,511939
1029,489660
1030,584855
1031,531775
1032,524232
1033,553775
1034,692900
1035,553914
1036,482607
1037,619985
1038,605668
1039,501324
1040,712665
1041,634303
1042,572981
1043,620125
1044,735852
1045,770005
1046,788303
1047,608461
1048,584016
1049,472479
1050,602245
1051,695135
1052,664334
1053,632765
1054,718951
1055,503628
1056,476041
1057,443355
1058,691223
1059,510194
1060,706379
1061,495737
1062,716925
1063,851999
1064,668595
1065,528772
1066,569560
1067,602595
1068,646804
1069,702538
1070,770005
1071,697160
1072,535336
1073,537222
1074,507330
1075,611674
1076,579058
1077,472479
1078,441959
1079,638982
1080,632696
1081,448034
1082,574868
1083,770703
1084,690944
1085,492454
1086,809396
1087,690106
1088,986514
1089,746329
1090,791446
1091,863034
1092,696392
1093,885593
1094,749681
1095,870926
1096,583736
1097,654486
1098,310586
1099,413462
1100,457044
1101,533520
1102,326300
1103,343412
1104,318618
1105,426524
1106,373793
1107,477088
1108,338173
1109,412624
1110,338592
1111,370301
1112,360662
1113,305418
1114,374003
1115,378472
1116,385386
1117,386853
1118,350396
1119,369323
1120,303323
1121,290820
1122,372326
1123,504606
1124,396981
1125,486936
1126,1.14806e+06
1127,814144
1128,535546
1129,600010
1130,895650
1131,1.16258e+06
1132,656443
1133,687731
1134,440841
1135,471711
1136,380707
1137,405640
1138,294243
1139,370440
1140,305278
1141,460047
1142,454181
1143,407736
1144,242769
1145,440702
1146,377285
1147,346205
1148,484492
1149,774544
1150,352072
1151,349698
1152,257855
1153,409831
1154,278459
1155,335519
1156,584296
1157,668595
1158,513616
1159,644569
1160,561666
1161,550352
1162,620613
1163,631369
1164,542460
1165,661611
1166,793751
1167,646874
1168,576194
1169,686055
1170,601895
1171,555871
1172,556638
1173,703655
1174,831046
1175,518435
1176,491126
1177,669642
1178,644918
1179,631998
1180,914787
1181,337265
1182,305068
1183,404174
1184,561457
1185,415000
1186,381196
1187,335520
1188,352212
1189,412136
1190,634512
1191,686195
1192,643940
1193,553705
1194,365063
1195,567883
1196,390206
1197,538131
1198,486378
1199,288167
1200,348650
1201,414022
1202,423730
1203,504606
1204,433228
1205,531286
1206,346764
1207,366739
1208,336008
1209,556150
1210,375679
1211,477018
1212,381056
1213,624874
1214,620054
1215,679420
1216,411647
1217,586670
1218,571934
1219,580175
1220,571724
1221,541972
1222,612093
1223,323507
1224,516619
1225,490149
1226,385456
1227,370719
1228,334961
1229,415837
1230,377634
1231,324903
1232,361431
1233,340129
1234,235855
1235,322529
1236,348720
1237,358916
1238,639540
1239,384060
1240,392790
1241,462002
1242,729637
1243,1.0866e+06
